message_id	ttr	speaker	lang	ltype
post8662965	0.625	Me-K	french	L1
post530198	0.745	xav	France	L1
post530302	0.73	xav	France	L1
post678241	0.615	CARNESECCHI	French / France	L1
post4479462	0.64	Thomas1	polszczyzna warszawska	L2
post6362667	0.575	Gwynplaine	French	L1
post7571682	0.605	Pierre Simon	English	L2
post17824140	0.61	mattman0un3t	Français	L1
post17824306	0.65	Maître Capello	French – Switzerland	L1
post17893750	0.7	ancenis	français/France	L1
post17895098	0.625	ancenis	français/France	L1
post17895132	0.755	Yendred	Français - France	L1
post17892293	0.695	ancenis	français/France	L1
post17893262	0.66	Armonyak	Arabic	L2
post17890290	0.65	ancenis	français/France	L1
post17890107	0.69	ancenis	français/France	L1
post17886113	0.705	ancenis	français/France	L1
post17886958	0.665	k@t	Français de France	L1
post17884829	0.585	ancenis	français/France	L1
post17884227	0.59	Maître Capello	French – Switzerland	L1
post17882802	0.65	ancenis	français/France	L1
post17874445	0.625	ancenis	français/France	L1
post17876645	0.615	ancenis	français/France	L1
post17876831	0.635	ancenis	français/France	L1
post17878472	0.565	k@t	Français de France	L1
post17880024	0.6	ancenis	français/France	L1
post17880591	0.72	ancenis	français/France	L1
post17880709	0.67	k@t	Français de France	L1
post3056152	0.595	Maître Capello	French – Switzerland	L1
post5937359	0.65	denis_2	French Canada	L1
post6168339	0.62	janpol	France - français	L1
post17877834	0.655	ancenis	français/France	L1
post17875808	0.625	ancenis	français/France	L1
post17877515	0.665	OLN	French - France,  ♀	L1
post17866973	0.62	ancenis	français/France	L1
post17860399	0.66	saquiwej	Hongrois	L2
post17860843	0.38	Maître Capello	French – Switzerland	L1
post12359796	0.625	DearPrudence	French (lower Normandy)	L1
post1648301	0.67	CABEZOTA	french	L1
post17859512	0.655	ancenis	français/France	L1
post16377349	0.61	Logospreference-1	français	L1
post16377649	0.61	Maître Capello	French – Switzerland	L1
post11850882	0.575	Clotaire	Français	L1
post17840949	0.53	Maître Capello	French – Switzerland	L1
post17843391	0.595	k@t	Français de France	L1
post17835477	0.555	k@t	Français de France	L1
post16046088	0.665	Logospreference-1	français	L1
post17832623	0.295	Maître Capello	French – Switzerland	L1
post17199981	0.555	k@t	Français de France	L1
post17829022	0.685	egressio	korean	L2
post17828420	0.475	Maître Capello	French – Switzerland	L1
post17829025	0.71	egressio	korean	L2
post17809314	0.515	k@t	Français de France	L1
post17703436	0.66	Áskera	Spanish - Puerto Rico	L2
post10469689	0.435	féebleue	Romanian	L2
post2131263	0.56	CABEZOTA	french	L1
post2133810	0.685	emmaD	français, France	L1
post17812662	0.65	ancenis	français/France	L1
post17810709	0.59	Mioche	Dutch	L2
post17804999	0.645	ancenis	français/France	L1
post17798108	0.655	Maître Capello	French – Switzerland	L1
post6789196	0.46	TitTornade	French - France	L1
post2453580	0.565	itka	français	L1
post17784284	0.705	aitonnudieu	Vietnamien	L2
post17775609	0.55	Grégory80	French	L1
post15807455	0.655	plantin	français	L1
post2502233	0.53	nopal	french of FRANCE	L1
post17295723	0.585	Nathalie Langfrance	Russe	L2
post17295957	0.525	Maître Capello	French – Switzerland	L1
post17765888	0.55	Maître Capello	French – Switzerland	L1
post17762404	0.615	ancenis	français/France	L1
post17763362	0.685	chinoisautodidacte	chinois	L2
post17762111	0.64	Áskera	Spanish - Puerto Rico	L2
post17756507	0.645	SergueiL	Français	L1
post17732719	0.5	Maître Capello	French – Switzerland	L1
post17733225	0.585	saquiwej	Hongrois	L2
post17738413	0.66	Bezoard	French - France	L1
post17737314	0.705	ancenis	français/France	L1
post17731039	0.51	Maître Capello	French – Switzerland	L1
post17722766	0.735	friasc	English-Spanish	L2
post17725180	0.69	chinoisautodidacte	chinois	L2
post17724087	0.655	ancenis	français/France	L1
post621944	0.67	xav	France	L1
post622701	0.665	xav	France	L1
post5739975	0.58	Bartalmission	tchèque	L2
post7458068	0.66	NdiliMfumu	English USA	L2
post7469523	0.59	NdiliMfumu	English USA	L2
post7475562	0.685	NdiliMfumu	English USA	L2
post15410654	0.705	Logospreference-1	français	L1
post1333025	0.635	stephatme	French, France	L1
post10785645	0.54	Marie3933	français	L1
post17720951	0.645	Bezoard	French - France	L1
post16860620	0.7	Benoit Lavaut	Français - France	L1
post8875505	0.55	Clotaire	Français	L1
post17712501	0.695	chinoisautodidacte	chinois	L2
post17705887	0.64	OLN	French - France,  ♀	L1
post17710906	0.61	chinoisautodidacte	chinois	L2
post17707267	0.72	chinoisautodidacte	chinois	L2
post11151018	0.57	Logospreference-1	français	L1
post17701901	0.675	Jasmine tea	French - France	L1
post17696776	0.66	chinoisautodidacte	chinois	L2
post17690266	0.415	Maître Capello	French – Switzerland	L1
post2563493	0.575	Anne345	France	L1
post3381604	0.645	itka	français	L1
post17685378	0.72	friasc	English-Spanish	L2
post17672982	0.645	atcheque	français (France)	L1
post14079486	0.635	tomaraya	korean	L2
post14900479	0.57	Roméo31	français - France	L1
post5453767	0.665	Khâgneux	FRANCAIS	L1
post17665240	0.5	OLN	French - France,  ♀	L1
post17650753	0.645	Gemmenita	Azéri	L2
post17650766	0.64	Philippides	Français - France	L1
post17651316	0.66	Nanon	français (France)	L1
post17654427	0.465	Nanon	français (France)	L1
post7880969	0.64	Aoyama	français Clodoaldien	L1
post6647010	0.64	sneakergroove	Canada English	L2
post16295867	0.475	Logospreference-1	français	L1
post17619373	0.74	giuseppegg	Italian	L2
post17616553	0.67	chinoisautodidacte	chinois	L2
post17613434	0.615	k@t	Français de France	L1
post17615198	0.575	k@t	Français de France	L1
post17607700	0.64	danielc	French-Canada	L1
post17609651	0.68	k@t	Français de France	L1
post17600129	0.685	k@t	Français de France	L1
post17660651	0.615	jefsey	Français France	L1
post17608348	0.605	k@t	Français de France	L1
post17608454	0.675	Nicomon	Français, Québec ♀	L1
post17599925	0.45	Gemmenita	Azéri	L2
post17591234	0.58	k@t	Français de France	L1
post17593883	0.655	k@t	Français de France	L1
post17595753	0.495	Grégory80	French	L1
post17577695	0.545	Grégory80	French	L1
post17576519	0.415	k@t	Français de France	L1
post8267971	0.72	Lacuzon	French - France	L1
post8283161	0.62	Lacuzon	French - France	L1
post17574987	0.615	Franco1969	Français	L1
post17568315	0.69	simenon	italien	L2
post17571590	0.635	simenon	italien	L2
post17571169	0.58	simenon	italien	L2
post6615593	0.565	pouyou	French	L1
post15298760	0.7	Nicomon	Français, Québec ♀	L1
post15302062	0.665	Nicomon	Français, Québec ♀	L1
post17566602	0.57	Michelvar	French from France	L1
post17564757	0.71	k@t	Français de France	L1
post17563321	0.6	danielc	French-Canada	L1
post17556613	0.64	simenon	italien	L2
post17553548	0.515	k@t	Français de France	L1
post17548107	0.52	Gemmenita	Azéri	L2
post17550818	0.645	k@t	Français de France	L1
post1105752	0.705	Gévy	Français France	L1
post6293936	0.625	Fred_C	Français	L1
post17546817	0.525	k@t	Français de France	L1
post17518988	0.665	PHOIBI	grec	L2
post5030461	0.6	itka	français	L1
post2956939	0.595	gvergara	Español	L2
post17528149	0.63	k@t	Français de France	L1
post8633585	0.73	CapnPrep	AmE	L2
post17515987	0.695	k@t	Français de France	L1
post8859066	0.425	Lusios	french	L1
post17508239	0.615	saquiwej	Hongrois	L2
post17504724	0.63	simenon	italien	L2
post17487615	0.635	k@t	Français de France	L1
post17492414	0.695	quinoa	french	L1
post17467914	0.56	Blougouz	french-France	L1
post17468471	0.7	agatheand	italiano	L2
post17465499	0.69	k@t	Français de France	L1
post17462270	0.67	Áskera	Spanish - Puerto Rico	L2
post17446307	0.715	chiarel	Italian	L2
post17442883	0.69	btonasse	Portuguese - Brazil	L2
post17438273	0.595	Oikeiosis	Italiano	L2
post1077376	0.565	mickaël	French	L1
post1077539	0.565	CARNESECCHI	French / France	L1
post14974029	0.54	Logospreference-1	français	L1
post15492416	0.67	Captain Lars	Deutsch (D)	L2
post1608808	0.61	Thomas1	polszczyzna warszawska	L2
post17262866	0.59	k@t	Français de France	L1
post17264097	0.74	CHOCOLAT17	coréen	L2
post5924572	0.64	janpol	France - français	L1
post5048628	0.585	janpol	France - français	L1
post1611422	0.53	CABEZOTA	french	L1
post10592748	0.625	Resa Reader	German	L2
post15256749	0.585	Roméo31	français - France	L1
post848599	0.61	Sergius	Russie, Russe	L2
post17405412	0.555	simenon	italien	L2
post17403747	0.56	k@t	Français de France	L1
post17406143	0.515	k@t	Français de France	L1
post17399181	0.6	simenon	italien	L2
post17392371	0.615	grrl	français	L1
post17394288	0.685	Bezoard	French - France	L1
post11872382	0.595	DearPrudence	French (lower Normandy)	L1
post15253896	0.555	Roméo31	français - France	L1
post17387022	0.455	Gemmenita	Azéri	L2
post17388864	0.66	Wozzeck.Live	French	L1
post17379114	0.71	plantin	français	L1
post17387185	0.65	Wozzeck.Live	French	L1
post10946368	0.735	Marie3933	français	L1
post16724694	0.565	frenglishguy	Korean	L2
post16725347	0.72	Oddmania	French	L1
post17381650	0.635	Bezoard	French - France	L1
post17381890	0.64	Oddmania	French	L1
post17365196	0.55	k@t	Français de France	L1
post15529044	0.445	Logospreference-1	français	L1
post15529591	0.61	Roméo31	français - France	L1
post6121068	0.67	JorMac	English, Canada	L2
post12827351	0.68	yazicioglu5	turc	L2
post17376571	0.745	diderot001	English - Canada	L2
post17371646	0.665	Dedale.	French - Belgium	L1
post17371470	0.7	Dedale.	French - Belgium	L1
post17370052	0.62	Nanon	français (France)	L1
post17369603	0.65	lav92	Russian	L2
post17367201	0.69	simenon	italien	L2
post2939847	0.555	Bix	French - Belgium	L1
post17360441	0.67	plantin	français	L1
post2044515	0.605	Francois114	French - France	L1
post2046788	0.65	Francois114	French - France	L1
post4795765	0.65	Grop	français	L1
post4800714	0.66	janpol	France - français	L1
post15420915	0.605	Roméo31	français - France	L1
post15422191	0.635	Roméo31	français - France	L1
post17344010	0.745	friasc	English-Spanish	L2
post17357437	0.635	danielc	French-Canada	L1
post17353699	0.68	aitonnudieu	Vietnamien	L2
post17353061	0.69	agatheand	italiano	L2
post17351594	0.67	plantin	français	L1
post17348515	0.545	bowiefan1	English - United States	L2
post17340645	0.79	plantin	français	L1
post17341455	0.69	plantin	français	L1
post17340950	0.635	Julien-FR	French (France)	L1
post17330515	0.7	simenon	italien	L2
post1320572	0.61	CABEZOTA	french	L1
post17330070	0.55	k@t	Français de France	L1
post2176484	0.51	Francois114	French - France	L1
post2423144	0.575	Metternich	Czech Republic - Czech	L2
post12034855	0.515	Frenchigirl	French	L1
post17320060	0.715	JClaudeK	Français France;       Deutsch (SW-Dtl.)	L1
post17322983	0.725	plantin	français	L1
post17324537	0.695	plantin	français	L1
post17325327	0.61	k@t	Français de France	L1
post17325643	0.69	Maître Capello	French – Switzerland	L1
post17321055	0.715	plantin	français	L1
post17312411	0.52	k@t	Français de France	L1
post17314500	0.475	k@t	Français de France	L1
post17305395	0.58	Gemmenita	Azéri	L2
post17307504	0.595	simenon	italien	L2
post17307621	0.635	simenon	italien	L2
post7299415	0.64	P22T33	Français - English	L1
post17308204	0.695	Bezoard	French - France	L1
post17308224	0.71	plantin	français	L1
post17288085	0.62	plantin	français	L1
post17297604	0.67	busanaise	Korean - Korea	L2
post17293802	0.625	Áskera	Spanish - Puerto Rico	L2
post17293420	0.665	danielc	French-Canada	L1
post17246028	0.59	plantin	français	L1
post17248956	0.54	Maître Capello	French – Switzerland	L1
post17271438	0.66	saquiwej	Hongrois	L2
post17271964	0.655	Maître Capello	French – Switzerland	L1
post17273638	0.69	goonie78	English-USA	L2
post17265622	0.51	k@t	Français de France	L1
post17268779	0.51	k@t	Français de France	L1
post17269275	0.43	k@t	Français de France	L1
post12821630	0.495	sesame_fr	chinese	L2
post17257575	0.6	k@t	Français de France	L1
post17259174	0.61	k@t	Français de France	L1
post17259065	0.655	Grop	français	L1
post17259067	0.53	k@t	Français de France	L1
post17257471	0.62	k@t	Français de France	L1
post12569067	0.59	Logospreference-1	français	L1
post12570153	0.53	Logospreference-1	français	L1
post17249037	0.62	k@t	Français de France	L1
post17249883	0.61	Oddmania	French	L1
post17254502	0.73	plantin	français	L1
post17243286	0.61	k@t	Français de France	L1
post17244034	0.64	k@t	Français de France	L1
post17244348	0.66	simenon	italien	L2
post17253225	0.545	k@t	Français de France	L1
post17239383	0.565	savin	greek	L2
post17246125	0.605	Bezoard	French - France	L1
post15242596	0.59	volo	français	L1
post17248990	0.55	k@t	Français de France	L1
post17244753	0.67	iuytr	french	L1
post17241236	0.58	k@t	Français de France	L1
post17239502	0.5	efekankorpez	Turkish	L2
post17227417	0.68	k@t	Français de France	L1
post17228410	0.685	k@t	Français de France	L1
post17229412	0.665	k@t	Français de France	L1
post17229767	0.62	k@t	Français de France	L1
post17230017	0.675	k@t	Français de France	L1
post17234938	0.56	k@t	Français de France	L1
post14789324	0.67	Maître Capello	French – Switzerland	L1
post15514489	0.68	Logospreference-1	français	L1
post17223306	0.585	k@t	Français de France	L1
post17224464	0.62	Maître Capello	French – Switzerland	L1
post17221034	0.72	giuseppegg	Italian	L2
post17215315	0.66	k@t	Français de France	L1
post17208220	0.655	Oddmania	French	L1
post17211743	0.675	plantin	français	L1
post17212868	0.68	plantin	français	L1
post17209716	0.445	k@t	Français de France	L1
post3607765	0.53	Piotr Ivanovitch	France	L1
post2565174	0.67	CABEZOTA	french	L1
post8122862	0.645	Chimel	Français	L1
post8132587	0.59	Chimel	Français	L1
post17207307	0.645	plantin	français	L1
post17207401	0.66	Chimel	Français	L1
post17207545	0.665	plantin	français	L1
post17205566	0.69	plantin	français	L1
post17204609	0.72	plantin	français	L1
post17200877	0.665	k@t	Français de France	L1
post17201726	0.61	giuseppegg	Italian	L2
post17194931	0.56	plantin	français	L1
post17195846	0.61	plantin	français	L1
post17199454	0.635	k@t	Français de France	L1
post17198529	0.61	k@t	Français de France	L1
post17197919	0.715	plantin	français	L1
post17198667	0.595	k@t	Français de France	L1
post17198485	0.47	k@t	Français de France	L1
post17195555	0.735	Maître Capello	French – Switzerland	L1
post17193613	0.715	plantin	français	L1
post17193131	0.595	GPF	Français (région parisienne)	L1
post17186962	0.635	plantin	français	L1
post17187961	0.705	k@t	Français de France	L1
post17181086	0.41	Maître Capello	French – Switzerland	L1
post9621921	0.635	Gwynplaine	French	L1
post17178743	0.615	plantin	français	L1
post15275212	0.685	snarkhunter	French - France	L1
post17239736	0.66	plantin	français	L1
post17176447	0.65	plantin	français	L1
post9447426	0.64	septentrionalis	russian русский	L2
post17177139	0.64	plantin	français	L1
post17178101	0.685	plantin	français	L1
post2218300	0.65	Francois114	French - France	L1
post12448927	0.565	coeurange1380	français	L1
post12449313	0.66	Viobi	Françoué (standard)	L1
post17172243	0.51	mieuxcerise	Japanese-Japan	L2
post17155359	0.66	GPF	Français (région parisienne)	L1
post17155524	0.675	k@t	Français de France	L1
post17156682	0.695	GPF	Français (région parisienne)	L1
post17171362	0.7	GPF	Français (région parisienne)	L1
post17168882	0.655	simenon	italien	L2
post17168890	0.74	aitonnudieu	Vietnamien	L2
post17167373	0.695	Bezoard	French - France	L1
post17160868	0.74	plantin	français	L1
post17151576	0.545	DrChen	French-France	L1
post17143497	0.67	chinoisautodidacte	chinois	L2
post12168667	0.71	Alex5512	English - USA	L2
post14767007	0.67	volo	français	L1
post17139861	0.69	simenon	italien	L2
post17121890	0.715	aitonnudieu	Vietnamien	L2
post17127099	0.66	plantin	français	L1
post17125634	0.665	k@t	Français de France	L1
post5500859	0.7	Nicomon	Français, Québec ♀	L1
post7327607	0.635	Ian Tenor	English UK	L2
post17114665	0.655	simenon	italien	L2
post17114900	0.69	Nanon	français (France)	L1
post17109430	0.745	Piotr Ivanovitch	France	L1
post17100979	0.67	simenon	italien	L2
post17087846	0.645	simenon	italien	L2
post17093009	0.545	k@t	Français de France	L1
post17085653	0.67	simenon	italien	L2
post17083591	0.655	simenon	italien	L2
post17082629	0.72	k@t	Français de France	L1
post17083356	0.67	k@t	Français de France	L1
post14983573	0.64	Roméo31	français - France	L1
post1278069	0.575	J.F. de TROYES	francais-France	L1
post1336482	0.465	CABEZOTA	french	L1
post14647006	0.685	friasc	English-Spanish	L2
post14648464	0.615	friasc	English-Spanish	L2
post17046718	0.685	simenon	italien	L2
post17046153	0.67	simenon	italien	L2
post17044023	0.56	k@t	Français de France	L1
post17043425	0.71	Millefeuillesauvieuxrhum	Spanish - Mexico	L2
post17021289	0.635	Maître Capello	French – Switzerland	L1
post17021445	0.64	k@t	Français de France	L1
post17016205	0.535	k@t	Français de France	L1
post17017508	0.56	k@t	Français de France	L1
post17024643	0.535	k@t	Français de France	L1
post17025015	0.685	chinoisautodidacte	chinois	L2
post1484464	0.7	CABEZOTA	french	L1
post17019371	0.575	k@t	Français de France	L1
post17017630	0.635	Valinotte	French	L1
post14126488	0.59	Logospreference-1	français	L1
post17013783	0.725	busanaise	Korean - Korea	L2
post17013128	0.545	k@t	Français de France	L1
post17010626	0.495	k@t	Français de France	L1
post17003577	0.66	giuseppegg	Italian	L2
post17003652	0.63	SergueiL	Français	L1
post17005397	0.66	SergueiL	Français	L1
post17003484	0.675	simenon	italien	L2
post17002427	0.62	simenon	italien	L2
post16997540	0.61	k@t	Français de France	L1
post16988569	0.625	Monicaallred	Portuguese - Brazil	L2
post16988726	0.67	OLN	French - France,  ♀	L1
post16985994	0.555	k@t	Français de France	L1
post16986606	0.66	k@t	Français de France	L1
post16987363	0.66	k@t	Français de France	L1
post16988065	0.65	OLN	French - France,  ♀	L1
post16986228	0.685	simenon	italien	L2
post16979752	0.695	egressio	korean	L2
post16970005	0.59	CHOCOLAT17	coréen	L2
post16965579	0.605	k@t	Français de France	L1
post16960879	0.675	k@t	Français de France	L1
post16958306	0.585	k@t	Français de France	L1
post16958977	0.615	Maître Capello	French – Switzerland	L1
post16956409	0.48	k@t	Français de France	L1
post16955723	0.575	OLN	French - France,  ♀	L1
post8160030	0.645	Fred_C	Français	L1
post8163037	0.62	Nanon	français (France)	L1
post16944287	0.675	DrChen	French-France	L1
post16914656	0.575	k@t	Français de France	L1
post16932538	0.665	Nanon	français (France)	L1
post16937018	0.735	plantin	français	L1
post16933365	0.675	plantin	français	L1
post16928859	0.76	giuseppegg	Italian	L2
post16926550	0.73	plantin	français	L1
post16066940	0.595	egressio	korean	L2
post16925899	0.62	egressio	korean	L2
post16923586	0.445	k@t	Français de France	L1
post16923689	0.565	k@t	Français de France	L1
post16922010	0.55	k@t	Français de France	L1
post16921726	0.675	simenon	italien	L2
post1670949	0.575	CABEZOTA	french	L1
post16921361	0.66	Maître Capello	French – Switzerland	L1
post16920504	0.485	k@t	Français de France	L1
post16917490	0.705	k@t	Français de France	L1
post16918468	0.685	k@t	Français de France	L1
post16913109	0.545	jarrette	English - US	L2
post7913509	0.625	quinoa	french	L1
post16905576	0.65	giuseppegg	Italian	L2
post10287947	0.57	Sartre	Français	L1
post16896902	0.615	giuseppegg	Italian	L2
post960820	0.51	CARNESECCHI	French / France	L1
post16893040	0.655	chinoisautodidacte	chinois	L2
post14099071	0.49	Herr Mueller Luedenscheid	Bavaro	L2
post15365885	0.68	Roméo31	français - France	L1
post15366554	0.425	Logospreference-1	français	L1
post16858266	0.75	giuseppegg	Italian	L2
post16855580	0.65	giuseppegg	Italian	L2
post16854276	0.68	simenon	italien	L2
post16847879	0.72	plantin	français	L1
post16846779	0.71	giuseppegg	Italian	L2
post16845359	0.72	giuseppegg	Italian	L2
post16845979	0.63	simenon	italien	L2
post16843835	0.655	simenon	italien	L2
post16844331	0.63	giuseppegg	Italian	L2
post16837594	0.56	DrChen	French-France	L1
post16833849	0.68	Bezoard	French - France	L1
post16829997	0.66	simenon	italien	L2
post16829510	0.65	giuseppegg	Italian	L2
post16828607	0.66	giuseppegg	Italian	L2
post16826538	0.695	giuseppegg	Italian	L2
post16822899	0.68	chinoisautodidacte	chinois	L2
post16819154	0.665	simenon	italien	L2
post16815711	0.665	simenon	italien	L2
post16814753	0.71	Maître Capello	French – Switzerland	L1
post16808679	0.69	Bezoard	French - France	L1
post16800789	0.66	OLN	French - France,  ♀	L1
post16799549	0.675	caraan	France- French	L1
post6120102	0.51	Gwynplaine	French	L1
post16793827	0.755	giuseppegg	Italian	L2
post10521465	0.395	TitTornade	French - France	L1
post15755890	0.68	KennyHun	Hungarian	L2
post16785640	0.655	simenon	italien	L2
post16786308	0.615	plantin	français	L1
post16786660	0.71	giuseppegg	Italian	L2
post15048570	0.685	Roméo31	français - France	L1
post15049062	0.6	Logospreference-1	français	L1
post15049459	0.625	aider	French	L1
post15050263	0.615	Roméo31	français - France	L1
post15053247	0.635	cabbagetyf	chinois	L2
post16779692	0.7	plantin	français	L1
post16775323	0.675	plantin	français	L1
post16768840	0.65	plantin	français	L1
post16764133	0.6	plantin	français	L1
post16765037	0.64	simenon	italien	L2
post16762528	0.655	Bezoard	French - France	L1
post14994685	0.575	Roméo31	français - France	L1
post4970666	0.715	itka	français	L1
post4981541	0.63	itka	français	L1
post16757003	0.62	egressio	korean	L2
post16751057	0.635	simenon	italien	L2
post16751515	0.61	plantin	français	L1
post16752431	0.665	plantin	français	L1
post16751244	0.54	plantin	français	L1
post16752059	0.55	Ibn Nacer	French - France	L1
post16749499	0.56	egressio	korean	L2
post16748676	0.66	plantin	français	L1
post16743836	0.7	plantin	français	L1
post16745549	0.705	plantin	français	L1
post16748916	0.67	Bezoard	French - France	L1
post16749206	0.745	plantin	français	L1
post16749309	0.71	Bezoard	French - France	L1
post16749437	0.655	Maître Capello	French – Switzerland	L1
post16146822	0.595	Logospreference-1	français	L1
post16727978	0.76	Maître Capello	French – Switzerland	L1
post16798105	0.66	Ganfov	Français - France	L1
post16730265	0.64	simenon	italien	L2
post16732295	0.715	plantin	français	L1
post15445670	0.64	AnPrionsaBeag	Français - France	L1
post15446818	0.765	AnPrionsaBeag	Français - France	L1
post843650	0.47	CARNESECCHI	French / France	L1
post849970	0.565	paulvial	english	L2
post850719	0.575	geve	France, French	L1
post4190243	0.62	itka	français	L1
post4478255	0.645	Tim~!	UK — English	L2
post12824971	0.69	Huffameg	Norwegian - nynorsk	L2
post16716926	0.695	plantin	français	L1
post16718128	0.58	plantin	français	L1
post16713915	0.735	plantin	français	L1
post16681122	0.735	plantin	français	L1
post16710285	0.675	plantin	français	L1
post16710399	0.68	simenon	italien	L2
post16700711	0.61	Gemmenita	Azéri	L2
post16698944	0.55	OLN	French - France,  ♀	L1
post7145931	0.655	itka	français	L1
post15737142	0.67	simenon	italien	L2
post16692954	0.62	plantin	français	L1
post16693069	0.58	simenon	italien	L2
post16693247	0.59	simenon	italien	L2
post16693689	0.645	plantin	français	L1
post16690416	0.63	Elnonopololo	Español - Uruguay	L2
post16690721	0.62	plantin	français	L1
post16631422	0.53	danielc	French-Canada	L1
post16668486	0.655	Gemmenita	Azéri	L2
post16689501	0.59	danielc	French-Canada	L1
post16683326	0.665	simenon	italien	L2
post16681893	0.675	ltenfr_liepa	Lithuanian - Lithuania	L2
post9911227	0.585	luklamainfroide	French	L1
post12886389	0.545	Fred_C	Français	L1
post16677946	0.555	Jean-Jean	français	L1
post16675873	0.655	simenon	italien	L2
post1643081	0.54	Francois114	French - France	L1
post1655308	0.565	CABEZOTA	french	L1
post6647069	0.495	Cookie75	French - France	L1
post7630834	0.555	CABEZOTA	french	L1
post10917343	0.685	Elixir d'Anvers	Dutch - Belgium	L2
post10919332	0.655	Elixir d'Anvers	Dutch - Belgium	L2
post16673653	0.695	plantin	français	L1
post16674347	0.555	plantin	français	L1
post16665913	0.69	simenon	italien	L2
post16666416	0.685	Nanon	français (France)	L1
post16663730	0.695	Bezoard	French - France	L1
post16661792	0.63	plantin	français	L1
post16656131	0.56	OLN	French - France,  ♀	L1
post16649441	0.67	Nicomon	Français, Québec ♀	L1
post16650023	0.665	Nicomon	Français, Québec ♀	L1
post16631611	0.67	simenon	italien	L2
post16630685	0.71	plantin	français	L1
post10479521	0.555	Michelvar	French from France	L1
post16627812	0.715	gerardmontreal	Chinese-China	L2
post16629806	0.67	plantin	français	L1
post16630355	0.625	Bezoard	French - France	L1
post16628198	0.595	simenon	italien	L2
post16626510	0.565	simenon	italien	L2
post16626048	0.645	frenglishguy	Korean	L2
post16618013	0.63	chinoisautodidacte	chinois	L2
post13946390	0.645	Logospreference-1	français	L1
post11154497	0.555	Maître Capello	French – Switzerland	L1
post16611268	0.635	simenon	italien	L2
post16606642	0.715	chinoisautodidacte	chinois	L2
post16602099	0.69	LauraTMC	Cantonese - Hong Kong	L2
post13579171	0.62	Logospreference-1	français	L1
post16592683	0.52	OLN	French - France,  ♀	L1
post16596599	0.67	simenon	italien	L2
